timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1616740505108,160,https://radar2.eu-west.philips-healthsuite.com/notification/556/2wggkoyc/xhr_send?t=1616739346442,204,No Content,Thread Group 1-1,text,true,,478,586,1,1,https://radar2.eu-west.philips-healthsuite.com/notification/556/2wggkoyc/xhr_send?t=1616739346442,0,0,0
1616740505269,159,https://radar2.eu-west.philips-healthsuite.com/notification/556/2wggkoyc/xhr_send?t=1616739346666,204,No Content,Thread Group 1-1,text,true,,478,586,1,1,https://radar2.eu-west.philips-healthsuite.com/notification/556/2wggkoyc/xhr_send?t=1616739346666,0,0,0
1616740505429,160,https://radar2.eu-west.philips-healthsuite.com/notification/556/2wggkoyc/xhr_send?t=1616739351884,204,No Content,Thread Group 1-1,text,true,,478,586,1,1,https://radar2.eu-west.philips-healthsuite.com/notification/556/2wggkoyc/xhr_send?t=1616739351884,0,0,0
1616740505589,159,https://radar2.eu-west.philips-healthsuite.com/notification/556/2wggkoyc/xhr_send?t=1616739352106,204,No Content,Thread Group 1-1,text,true,,478,652,1,1,https://radar2.eu-west.philips-healthsuite.com/notification/556/2wggkoyc/xhr_send?t=1616739352106,0,0,0
1616740502138,3597,Select PArts & Add to Service Report ,200,"Number of samples in transaction : 22, number of failing samples : 0",Thread Group 1-1,,true,,39908,14546,1,1,null,988,13,0
1616740505749,161,https://radar2.eu-west.philips-healthsuite.com/notification/556/2wggkoyc/xhr_send?t=1616739356186,204,No Content,Thread Group 1-1,text,true,,478,586,1,1,https://radar2.eu-west.philips-healthsuite.com/notification/556/2wggkoyc/xhr_send?t=1616739356186,0,0,0
1616740505910,170,https://radar2.eu-west.philips-healthsuite.com/fetchLaunchId.do,200,OK,Thread Group 1-1,text,true,,5378,614,1,1,https://radar2.eu-west.philips-healthsuite.com/fetchLaunchId.do,170,0,0
1616740627389,661,https://radar2.eu-west.philips-healthsuite.com/#serviceplan/71124417/0117214587/,200,OK,Thread Group 1-1,text,true,,5351,585,1,1,https://radar2.eu-west.philips-healthsuite.com/#serviceplan/71124417/0117214587/,661,0,489
1616740628051,165,https://radar2.eu-west.philips-healthsuite.com/supportedModalities/undefined.do,200,OK,Thread Group 1-1,text,true,,5388,521,1,1,https://radar2.eu-west.philips-healthsuite.com/supportedModalities/undefined.do,165,0,0
1616740628216,168,https://radar2.eu-west.philips-healthsuite.com/readConfig,200,OK,Thread Group 1-1,text,true,,5361,463,1,1,https://radar2.eu-west.philips-healthsuite.com/readConfig,168,0,0
1616740628385,165,https://radar2.eu-west.philips-healthsuite.com/usersComponent.do,200,OK,Thread Group 1-1,text,true,,5368,470,1,1,https://radar2.eu-west.philips-healthsuite.com/usersComponent.do,165,0,0
1616740628550,170,https://radar2.eu-west.philips-healthsuite.com/fetchPlotsForDashboard.do?stateLoc=RMW,200,OK,Thread Group 1-1,text,true,,5399,491,1,1,https://radar2.eu-west.philips-healthsuite.com/fetchPlotsForDashboard.do?stateLoc=RMW,170,0,0
1616740628721,174,https://radar2.eu-west.philips-healthsuite.com/RSW/modules/ServicePlan/views/serviceplan.html,200,OK,Thread Group 1-1,text,true,,5417,499,1,1,https://radar2.eu-west.philips-healthsuite.com/RSW/modules/ServicePlan/views/serviceplan.html,174,0,0
1616740505748,1834,Open Service Plan After Adding to Service Report ,200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 1-1,,true,,38140,4229,1,1,null,1673,121308,489
